Time,Load in lbs,Left right Center of pressure in cm
60.28797348,201.3039037,0.023350677
60.28897361,201.326561,0.023346052
60.28999288,201.3511444,0.023344801
60.29099054,201.3775079,0.023347441
60.29199268,201.4055736,0.02335415
60.29299196,201.4350887,0.023364887
60.29399084,201.4660743,0.023381057
60.29499076,201.4985316,0.023402408
60.29598956,201.5326192,0.023427828
60.29698926,201.56814,0.023457213
60.29798816,201.6054893,0.023490868
60.29898876,201.6445116,0.023529407
60.299988,201.6850681,0.023572433
60.30098721,201.7271478,0.023620166
60.30198786,201.7707528,0.023673387
60.30298734,201.815657,0.023731723
60.30398514,201.8616175,0.023794657
60.30498598,201.9082656,0.023862184
60.30598454,201.9557248,0.023934386
60.30698515,202.0037382,0.024010439
60.30798545,202.052097,0.024090329
60.30898182,202.1007454,0.024173648
60.30998313,202.1494756,0.024260702
60.31098145,202.1983223,0.024350753
60.31198036,202.2472223,0.024444277
60.31298039,202.2958423,0.024541537
60.31398014,202.3441613,0.024642488
60.31497946,202.3922037,0.024746672
60.31597959,202.4396351,0.024854108
60.3169786,202.4860671,0.024965078
60.31797951,202.5311328,0.025080295
60.31898001,202.5745014,0.025199054
60.31997946,202.6158014,0.025320881
60.32099563,202.6551267,0.025445171
60.3219789,202.6924575,0.02557247
60.32297223,202.7278983,0.025702662
60.32399382,202.7615971,0.02583607
60.32499486,202.7937174,0.025972612
60.32599509,202.8244063,0.026113018
60.32699283,202.853583,0.026256597
60.32799184,202.8809169,0.026402664
60.32899059,202.9066857,0.026551584
60.32998922,202.9302652,0.026703282
60.33098789,202.9514975,0.026857709
60.33198715,202.9704117,0.027014188
60.33299006,202.9868931,0.027172625
60.33398619,203.000668,0.027333796
60.33498683,203.0118864,0.027497054
60.33598482,203.0205259,0.027662141
60.33698593,203.0262107,0.027828808
60.33798461,203.0288792,0.02799757
60.33898593,203.028788,0.028168445
60.33998455,203.0260364,0.028340996
60.34098382,203.020292,0.028514402
60.34198505,203.0116798,0.028689075
60.3429887,203.0003304,0.028864669
60.34398669,202.9861852,0.029041577
60.34498277,202.9690418,0.029219848
60.3459818,202.9488007,0.029399886
60.34698244,202.9258809,0.029581637
60.34798438,202.9000776,0.029764929
60.34898066,202.8709752,0.029951012
60.34997996,202.8384348,0.030140996
60.35098016,202.8023006,0.030335373
60.35197986,202.7624937,0.030534152
60.35297873,202.718757,0.030737767
60.35397518,202.6707667,0.030946094
60.35497408,202.6182009,0.031158547
60.3559748,202.5614803,0.03137406
60.35697114,202.5007398,0.03159252
60.35797169,202.4363479,0.031814082
60.35897162,202.3688922,0.032038342
60.35997122,202.2988157,0.032265429
60.36099684,202.226513,0.032495538
60.36199594,202.1520131,0.032729765
60.36299218,202.0755173,0.032967551
60.36398973,201.9968417,0.033209349
60.36499029,201.9154538,0.033455676
60.36598964,201.8315165,0.03370532
60.36698814,201.7451911,0.033958021
60.36798748,201.6569499,0.034213413
60.36898434,201.5675518,0.034471497
60.36998314,201.4779701,0.034730782
60.37098237,201.3892601,0.034990966
60.37198177,201.3022833,0.035252473
60.37298249,201.2180887,0.035514578
60.37398278,201.1371243,0.035777489
60.37498101,201.0598184,0.036041345
60.37598182,200.9861637,0.036306956
60.37698313,200.9159763,0.036575288
60.37798086,200.8484679,0.036845789
60.37898357,200.7835477,0.037118451
60.37998324,200.7209601,0.037394192
60.38098264,200.6607202,0.037672964
60.38198195,200.6027881,0.037954251
60.3829826,200.5474594,0.038238024
60.38398409,200.4949763,0.038523471
60.38498218,200.4457361,0.038810368
60.38598176,200.4000054,0.039097555
60.38698118,200.357693,0.039385308
60.38798064,200.3195423,0.039672458
60.38897901,200.2858187,0.039959964
60.38997947,200.2557056,0.040249451
60.39097395,200.2287995,0.040542321
60.39197387,200.2047883,0.040838886
60.39299501,200.1824138,0.041138174
60.39397391,200.1609104,0.041438041
60.39499246,200.1405351,0.041737455
60.39599129,200.1203171,0.04203618
60.39699184,200.1010056,0.042336263
60.397991,200.0829834,0.042638893
60.39899249,200.0663456,0.042943274
60.39998991,200.0512727,0.043248733
60.40099051,200.0376527,0.043554587
60.40199051,200.0253845,0.043859734
60.40298922,200.0139301,0.044164539
60.40398784,200.0031305,0.044469973
60.40498772,199.9924479,0.044776426
60.40598794,199.9809267,0.045084445
60.40698616,199.9679029,0.045393748
60.40798678,199.9534627,0.045703817
60.40898425,199.937365,0.046014262
60.40998414,199.9195468,0.046324796
60.41098341,199.90026,0.046635127
60.4119822,199.8793893,0.046946224
60.41298195,199.8568402,0.047258578
60.41398162,199.8326011,0.047572454
60.41498174,199.8065336,0.047887209
60.41598053,199.778487,0.048203132
60.41698139,199.7479457,0.048520729
60.41798217,199.7143514,0.04883983
60.41898228,199.6775421,0.049160249
60.41998098,199.6368288,0.049482318
60.42098183,199.5924247,0.049805906
60.42198103,199.5440261,0.050131841
60.42298173,199.4918143,0.050459772
60.42398051,199.4356866,0.050789662
60.42498002,199.3754718,0.051121999
60.42597502,199.3114279,0.051457173
60.42697917,199.2437678,0.051794522
60.42797415,199.1719669,0.052134363
60.42899216,199.0958895,0.052476878
60.42999154,199.015185,0.052822476
60.43099043,198.9297162,0.053170894
60.43199054,198.8390731,0.053522144
60.43299033,198.743205,0.053877069
60.43398953,198.6422509,0.054235664
60.43498901,198.5360999,0.054598251
60.43599181,198.4244533,0.054964418
60.43699214,198.3073309,0.055334733
60.43798791,198.1855105,0.055708516
60.43898608,198.0593211,0.056085801
60.43998637,197.9283575,0.056466309
60.44098598,197.7927451,0.056851071
60.44198522,197.6529898,0.05723902
60.44298521,197.5090595,0.057630324
60.44398323,197.3605811,0.058024625
60.44498321,197.207817,0.058421951
60.44598216,197.0508189,0.058822028
60.44698198,196.8898033,0.059224882
60.44798165,196.724681,0.059630619
60.4489827,196.5557438,0.060040082
60.44998177,196.3834437,0.06045275
60.45098191,196.2074975,0.060868713
60.45198064,196.027698,0.061288125
60.45298352,195.8442242,0.061711221
60.45398202,195.6572012,0.062137489
60.4549811,195.466651,0.062567205
60.45598186,195.2724785,0.063000443
60.45698101,195.074896,0.063437646
60.45798033,194.8742997,0.063878052
60.45897452,194.6707154,0.064321861
60.45997381,194.46403,0.064769243
60.4609745,194.2543502,0.065220869
60.46197331,194.0419316,0.065676251
60.46297194,193.8269207,0.066135522
60.46397276,193.609306,0.066599492
60.46497244,193.3892349,0.067068461
60.46599259,193.1668557,0.067541846
60.46699252,192.9424257,0.068019585
60.46799036,192.7156732,0.068502078
60.46899182,192.4870621,0.068989629
60.46999168,192.2569406,0.069480997
60.47099111,192.0255198,0.069976202
60.4719903,191.7929286,0.070475716
60.47299057,191.5592719,0.070979757
60.47398936,191.3251002,0.071487497
60.47498764,191.090384,0.071999152
60.47598564,190.8553507,0.072514582
60.47698742,190.6197098,0.073033891
60.4779847,190.3837782,0.073556108
60.47898358,190.1485909,0.074075627
60.47998326,189.9166256,0.074583766
60.48098312,189.6895837,0.075077629
60.48198244,189.4695771,0.075559168
60.48298161,189.2584046,0.07603323
60.48398302,189.0562334,0.076501347
60.48498131,188.8629761,0.076962111
60.4859821,188.6776798,0.077410997
60.48698176,188.5009994,0.077837998
60.48798717,188.3338113,0.078238244
60.4889834,188.1773648,0.078610315
60.48998302,188.0335844,0.078959032
60.49098237,187.9048615,0.07928677
60.49198124,187.7917579,0.079593893
60.49297525,187.6946396,0.079878155
60.49398087,187.6146914,0.080134995
60.49498048,187.5532935,0.080358492
60.49597939,187.5100932,0.080547756
60.49699467,187.4855582,0.080704255
60.49799428,187.4804428,0.08082916
60.49899176,187.4972327,0.080920603
60.49999225,187.5364241,0.080979152
60.50099088,187.5994407,0.08100494
60.50199007,187.6882857,0.080995969
60.50298982,187.805892,0.080949917
60.50398992,187.9513598,0.080867721
60.50499006,188.1243842,0.08074992
60.50598746,188.3250194,0.080596792
60.50698693,188.5548442,0.080407264
60.50798771,188.8119069,0.08018266
60.50901078,189.094513,0.079925525
60.50998801,189.4011615,0.079639034
60.51099265,189.7314295,0.079325043
60.51199053,190.0821426,0.078986386
60.51298759,190.4509015,0.078627169
60.51398513,190.836445,0.07825009
60.5149845,191.2370733,0.077854031
60.51598441,191.6499039,0.077442381
60.51698343,192.0724099,0.077019214
60.51798388,192.5023825,0.076587441
60.51898996,192.9391325,0.07614894
60.51997915,193.3798609,0.075705998
60.52097952,193.8224324,0.07526091
60.52198021,194.2651535,0.074814593
60.52297864,194.7062021,0.07436732
60.52397884,195.1436185,0.073920995
60.52497855,195.576148,0.073477542
60.52598037,196.0026268,0.073037789
60.52697545,196.4219619,0.072602474
60.52797355,196.8331243,0.072172541
60.52900368,197.2355456,0.071747132
60.52998037,197.628959,0.071324755
60.53098005,198.0131911,0.070906427
60.53199456,198.3881166,0.070492664
60.53299478,198.7532644,0.070084324
60.53399456,199.1079059,0.069681307
60.53499302,199.4523092,0.069283086
60.53599196,199.786113,0.068888789
60.53699331,200.1086673,0.068497525
60.53799169,200.4194882,0.068108705
60.53901691,200.7192872,0.067722463
60.53998815,201.008008,0.067339715
60.54098885,201.2859364,0.066959231
60.54198758,201.5530108,0.066580799
60.54298675,201.8102296,0.066203792
60.54398486,202.0576666,0.065827543
60.54498675,202.2955489,0.065451256
60.54598581,202.5237119,0.065074164
60.54698402,202.7425706,0.064696897
60.54798387,202.9524685,0.064318868
60.54898654,203.1533781,0.063940417
60.54998345,203.3447124,0.063560169
60.55098194,203.5271349,0.063178629
60.5519849,203.7007234,0.06279576
60.55298369,203.865804,0.062411632
60.55398199,204.0220529,0.062025772
60.55498051,204.1703384,0.061639
60.55598159,204.3111727,0.061251702
60.55698052,204.4451155,0.060863599
60.55798035,204.5722598,0.060473582
60.55898139,204.6934195,0.06008242
60.55998129,204.8089537,0.059690143
60.56098052,204.919337,0.059297433
60.56198032,205.0243952,0.058903736
60.56298171,205.1246892,0.058509775
60.56398083,205.2207367,0.058115247
60.56498248,205.3127118,0.057720015
60.56599519,205.4007144,0.057323504
60.56699439,205.4854585,0.056926525
60.56799288,205.567032,0.056528973
60.56897544,205.645677,0.056130735
60.56999151,205.72175,0.055731721
60.57098957,205.7954072,0.055332444
60.57199091,205.8670367,0.05493276
60.5729895,205.9367283,0.054532799
60.57398958,206.0042953,0.054131791
60.57498864,206.0701476,0.053730112
60.57598625,206.1341319,0.053328131
60.57698662,206.1961479,0.052926026
60.57798624,206.2558881,0.052523706
60.57898703,206.3133407,0.052121864
60.57998653,206.3687909,0.051720541
60.58098831,206.422068,0.051319561
60.58198746,206.4732321,0.050919209
60.58298484,206.5223797,0.050519803
60.58398443,206.5694387,0.050121397
60.58498518,206.6143803,0.049724133
60.58598331,206.6570539,0.049328291
60.58700482,206.6972681,0.048934475
60.58798728,206.7351517,0.04854246
60.58898415,206.7704764,0.048151942
60.58997526,206.8033975,0.047763405
60.5909746,206.8338225,0.047376968
60.59197375,206.8619447,0.046992514
60.59297389,206.8876182,0.046609624
60.5939748,206.9107945,0.04622883
60.59497369,206.9315773,0.045850287
60.59597328,206.9500173,0.04547423
60.59697294,206.9660709,0.045100366
60.5979729,206.979697,0.044728806
60.59897141,206.9908911,0.044359644
60.59999643,206.9993696,0.043992571
60.60099416,207.0050756,0.043627129
60.60199435,207.007861,0.043263667
60.60299462,207.0075568,0.04290241
60.60399181,207.0040165,0.042543156
60.60499187,206.9971504,0.042185543
60.60599167,206.9871154,0.041830105
60.60699249,206.9739411,0.041476793
60.60799087,206.9575636,0.041125273
60.60899023,206.9379466,0.040775256
60.60998747,206.915096,0.04042711
60.6109866,206.8890049,0.040081153
60.61198588,206.8595318,0.039737237
60.61298709,206.8263092,0.039395099
60.61398578,206.7896394,0.039054646
60.61498525,206.749584,0.038715917
60.61598435,206.7061496,0.038379018
60.61698435,206.6591899,0.038043387
60.61798376,206.6090354,0.037709175
60.6189825,206.5560012,0.037376221
60.61998207,206.5001337,0.037044819
60.62098219,206.4413009,0.036714543
60.62198258,206.380326,0.036385264
60.62298116,206.3169721,0.036056653
60.62398048,206.2514262,0.035728849
60.624981,206.1835947,0.035401243
60.62598165,206.1138236,0.035074871
60.62698025,206.0416467,0.034749391
60.62798024,205.9673943,0.034424675
60.62897954,205.8906195,0.034100485
60.62998109,205.8119947,0.033777596
60.6309803,205.7316537,0.03345571
60.63198061,205.6498814,0.033134685
60.63298141,205.5666331,0.032814787
60.63397911,205.4821803,0.032496611
60.63499512,205.396712,0.032180222
60.63599554,205.3104617,0.031865052
60.6369943,205.2234384,0.031551693
60.63799321,205.1359014,0.031240268
60.63899333,205.0480522,0.030930797
60.63999031,204.9601643,0.03062323
60.64097037,204.8726853,0.030318599
60.6419889,204.7858079,0.03001677
60.64299018,204.6998574,0.029718508
60.64398901,204.6150902,0.02942362
60.6449892,204.5318174,0.029131828
60.64598751,204.4501466,0.028842727
60.64698663,204.3702402,0.028555695
60.64798406,204.2921938,0.028271457
60.64898514,204.2156883,0.02799021
60.64998658,204.1407727,0.027712622
60.65098599,204.067125,0.027438871
60.65198554,203.9948665,0.027168925
60.65298524,203.9240771,0.026902268
60.65398518,203.8548013,0.026638788
60.65498329,203.787016,0.026378074
60.65598297,203.7208897,0.026119772
60.65698185,203.6566765,0.025863672
60.65798289,203.59444,0.025610416
60.6589822,203.5343285,0.025359822
60.65998057,203.4765016,0.025111982
60.66098117,203.4208453,0.024867034
60.66200221,203.3672767,0.024624571
60.6629826,203.3157336,0.024384409
60.66398053,203.2666801,0.024146159
60.66497934,203.2198234,0.023909974
60.66597945,203.1753423,0.023675642
60.66697492,203.1332347,0.023443235
60.66797521,203.0938399,0.023212257
60.66897421,203.0571288,0.022982908
60.66997312,203.0230076,0.022754742
60.67099239,202.9917675,0.022527813
60.67197167,202.9633426,0.022302399
60.67299247,202.9373709,0.022078445
60.67399103,202.9141311,0.021856063
60.67499106,202.8935255,0.021635686
60.67598847,202.875426,0.021416942
60.67698963,202.8592541,0.021200178
60.67798941,202.8449868,0.020985428
60.67898848,202.8326184,0.020772469
60.67998868,202.8225306,0.020562023
60.68098784,202.8144267,0.0203544
60.68198809,202.8085499,0.020149157
60.6829874,202.804984,0.01994644
60.68398652,202.8037773,0.019746988
60.68498564,202.8049621,0.01955091
60.6859851,202.8082611,0.019358307
60.68698478,202.8135091,0.01916927
60.68798465,202.8208469,0.018983735
60.68898358,202.8297966,0.018801248
60.6899821,202.8401254,0.018622186
60.69098226,202.8517195,0.018445949
60.69198227,202.8647754,0.018273323
60.69298101,202.8790728,0.018104038
60.69398215,202.8944767,0.01793827
60.6949809,202.9108286,0.017776091
60.69598106,202.9282713,0.017617483
60.6969809,202.9465018,0.017462717
60.69797954,202.9655807,0.017311599
60.69897924,202.9851839,0.01716494
60.69998021,203.0050704,0.017022393
60.70097372,203.0249646,0.016884112
60.7019804,203.044389,0.016750129
60.70298022,203.063235,0.016621188
60.70397501,203.0809412,0.016497423
60.70499537,203.0973984,0.016379046
60.70599408,203.1127304,0.016265899
60.70699324,203.1268946,0.016158214
60.70799251,203.1397053,0.016056042
60.70899418,203.151326,0.015959769
60.70998925,203.1614696,0.015869442
60.71099012,203.1700391,0.015785086
60.71198786,203.1764763,0.015706785
60.71298766,203.1810955,0.015634422
60.7139878,203.1838865,0.015567524
60.71498583,203.1845356,0.015506615
60.71598696,203.1829422,0.015451694
60.71698681,203.1787946,0.015402383
60.71798582,203.1725584,0.015358111
60.71898378,203.1640347,0.015319472
60.71998489,203.1531498,0.015286328
60.72098494,203.1402445,0.015258258
60.72198515,203.1255576,0.015235441
60.72298409,203.1089436,0.015217852
60.72398443,203.0907244,0.015205503
60.72498374,203.0707802,0.015198291
60.72598277,203.0492304,0.015195893
60.72698226,203.0258605,0.015199181
60.72798304,203.0002766,0.015208601
60.72898244,202.9727238,0.015223969
60.72997987,202.9432963,0.015245173
60.73098053,202.911648,0.015272455
60.73197907,202.8782017,0.015305255
60.73298031,202.8431644,0.015343132
60.73397492,202.8070105,0.015386404
